program analyst,70014.83105263177
program and policy specialist,63328.879501730225
program assistant,65450.95322924053
program associate,75422.13097859343
program contract analyst,66427.22246176243
program coordinator for early childhood health,63792.35564828613
program executive,64542.2006911765
program management office assistant,64552.68993827168
program manager,66418.27796533536
program managercadd coordinator,67124.78555805249
program planner,69249.80606484896
program specialist,66912.33299698794
project coordinator,64243.47215417871
project cost estimator,65955.27911401604
project development coordinator,68139.44995447644
project director,70877.7206518519
project manager,68940.95930685353
project manager ,73068.13090697669
project planner,66502.86365820182
project specialist,63064.70041401271
projects coordinator,64387.20128325505
property acquisition coordinator,70943.1582490274
property manager,63766.21232248525
prosecutor,58808.786282991234
psychologist,61978.94429075522
public health adviser,61228.79072199728
public health assistant,61505.56596969702
public health detailing specialist,67756.2672269503
public health epidemiologist,70275.93754901971
public health nurse,66739.60991947289
public policy and training coordinator,62906.02349710992
public records aide,61500.10601526716
public relations manager,66380.10117647056
public relations specialist,63943.92764792895
public warning specialist,70497.64517138612
pumping station operator,66824.60586005823
purchasing agent,62816.62889984826
purchasing agent - buyer,71110.56037009622
purchasing manager,61159.21097560974
qa analyst,71957.4045032573
qa senior auditor,64172.4241947853
quality assurance auditor,66921.45884016975
quality assurance engineer,69557.34622154779
quality assurance manager,65558.99687993685
quality assurance project manager,66204.69853460962
quality assurance specialist,68108.46976303321
quality child care manager,68858.88691729329
quality control case reviewer,74189.16160578377
quality control senior engineer,71278.9021223857
quality improvement specialist,67219.5166588785
quality management specialist,69806.99044764799
radiation emergency response specialist,63721.704745895186
radiation therapist,66042.47370494556
radio and telecommunications equipment installer,72637.64183739836
radio operators,69650.03224763408
radio repair mechanic,70477.39852775539
radio room operator,66449.72399233715
rail-track laying and maintenance equipment operator,69406.5660649248
railroad conductor,68088.05671580671
rancher,69203.60019215377
real estate broker,71111.29443768998
real estate manager,75014.23894984325
rebar workers,68504.71566146261
receivables/payables analyst,66156.50650238476
receptionist,60831.248319672115
records officer,69487.33131955477
records searcher,72527.75896991795
recreation and fitness worker,66362.24920289853
recreational therapist,62587.16372239744
recruiting & onboarding coordinator,63612.337100977165
recruitment assistant,72943.52057408851
refuse and recyclable material collector,73070.84377192977
regional field administrative assistant,70840.94507165602
registered dental hygienist,67438.81406995235
registered nurse,74689.55643429486
regulatory and licensing specialist,71332.38248041776
regulatory compliance agency attorney,68944.76918205807
reinforcing iron worker,72159.6854737732
religious worker,71099.2073805733
remote learning team specialist,66442.38003267965
rental clerk,73437.21002514685
reporter,65868.16294946145
research analyst,71114.49452234214
research assistant,68267.80573587888
research scientist,64359.055576739745
resident engineer,69259.5908166666
residential advisor,70862.7232434944
resiliency coordinator,71814.20735013024
resiliency engineer,66356.92687188028
resource specialist,63542.56629123081
respiratory therapist,66711.71735489224
retail buyer,68317.15573024063
retail salesperson,64712.40190800678
retail specialist,68853.09734374998
revenue agent,69990.24224872232
revenue assistant,73806.51934413567
review unit supervisor,65042.19391475929
rezoning manager,66111.67061188813
rigger,73753.82334503946
risk management,65678.84313139938
roof bolter,80904.33744878962
roofer,70956.20193739426
roustabout,72718.22477493383
safe event coordinator,63556.56919341566
safety & equipment training specialist,70412.51768421054
safety accident investigator,72088.01888396802
safety auditor,67194.79136138603
safety engineer,74473.66085836913
sailor,68775.2275194469
sales agent,67313.42326512453
sales engineer,57230.70895850974
sales representative,75142.67005454547
samplers,64702.627967625915
sanitation engineer,70722.07214953269
scanning operator,70282.90451310869
school health nurse practitioner,72302.0415720524
school mental health consultant,72410.28231793967
school mental health training coordinator,72202.96279700645
scientistscientist,79118.33744282744
searcher,68869.01134883722
seasonal city park worker,71000.05793915603
secondary school teacher,69815.20447592075
secretary to division chief,75032.62022038568
section chief,66514.37501413762
securities commodities and financial services sales agent,73227.72207305035
security administrator,74744.92896289253
security and fire alarm systems installer,76641.39470134884
security guard,72750.04675262663
security officer,69224.8545309734
security specialist,70035.55682751541
security system administrator,72391.04358727095
security systems engineer,67179.67254847642
senior accountant,75066.40507142857
senior advisor,66012.55186746999
senior analyst,78563.67573454927
senior application engineer,63006.89149019605
senior architect cloud infrastructure design and engineering,70325.2912272727
senior bi developer,72715.07268218619
senior budget analyst,63887.96317248467
senior business analyst,70860.07451874368
senior case support associate,73296.30231491127
senior civil service advisor,75946.92531843575
senior construction manager,72452.5415227934
senior cook,62877.58572736517
senior counsel,75203.3147033898
senior crm developer,73751.1809910803
senior data analyst,69709.08433471931
senior data scientist,72375.1063996043
senior design engineer,70058.51752587993
senior developer,65941.35016322092
senior director,70453.39238193014
senior director it,76126.3411160221
senior early childhood education consultant,78591.0429254727
senior electrical engineer,74169.85710128056
senior engineer,72847.40826226013
senior estimator,77055.60030439687
senior exchange engineer,78260.57675310038
senior field supervisor,66546.37611299433
senior financial reporting investment analyst,74345.15366197182
senior forester for restitution,72954.50110311754
senior general counsel,71645.7876344086
senior human capital partnership and performance management analyst,77261.7454289072
senior human resources specialist,72210.70773648658
senior inspector,79735.92469364167
senior intergroup relations officer,74288.88891498887
senior investigative auditor,71743.29304302201
senior investment analyst,71958.44134708743
senior it business analyst,79607.19108465615
senior it project manager,74713.02215456679
senior landscape architect,76623.75251059326
senior mainframe programmer analyst,69403.09619164618
senior mobile developer,77919.42633819951
senior network engineer,73497.39774818406
senior network specialist,75571.880407911
senior operations associate,71053.0630076142
senior organizational development and training specialist,76768.74757369618
senior payment analyst,67322.35875453446
senior peoplesoft analyst,78564.87444444445
senior police administrative aide,71047.34346681922
senior policy advisor,72275.82026315792
senior port engineer,71682.9690298507
senior product manager,84544.30623803007
senior program manager,81159.37867759552
senior program officer,83183.25413145535
senior programmer,74372.36631578943
senior project analyst,76497.83904817865
senior project controls specialist,76516.38597239646
senior project engineer,75082.81237583893
senior project leader,71481.99916284405
senior project manager,77311.23182414703
senior project officer,74528.46501930516
senior public health inspector,72025.65099236644
senior quality oversight analyst,69876.58089775562
senior rackets investigator,77233.20359313085
senior radio system network engineer,72268.60052631574
senior research analyst,74358.39543478261
senior resiliency planner,74382.871701603
senior safety accident investigator,79142.48212401061
senior security analyst,70293.24941333332
senior service desk agent,82166.77410150897
senior staff electrical engineer,77984.2779178886
senior stationary engineer,74418.49041237113
senior technology analyst/coordinator,81827.96679597702
senior title examiner,84850.42207702884
senior trainer,75665.3290163935
senior urban designer,70538.43404466499
senior windows administrator,84187.76165980799
septic tank servicer,85782.6698389458
sergeant,79079.41969230765
server support engineer,69118.33219373219
service asset configuration manager,74186.86610719317
service contract procurement analyst,77392.98986130377
service desk agent,74442.21927512354
service desk manager,76981.534516129
service station attendant,68634.24265042979
sewer,81715.68041221373
sewer pipe cleaner,75080.6772093022
sewing machine operator,70487.69807692309
sharepoint developer,71292.54738028177
sheet metal worker,66403.38192556637
sheriff's patrol officer,74620.8170809248
ship engineer,84736.0496928328
ship loaders,87528.28922330095
shuttle car operator,86276.04496087637
singer,77947.98705035966
small engine mechanic,81119.41145482394
social science research assistant,80022.07987740802
social scientist,76963.91496710535
social service specialist,73708.72572972973
social worker,79427.77344537812
sociologist,75030.22519877674
software developer,78301.82600337265
solar energy project manager,72069.92494556766
solutions director,69469.05781302169
sorter,75121.44963031424
space analyst,71840.64837398374
space scientists,72473.73185618734
special assistant,71112.97285971227
special assistant to assistant deputy commissioner,80654.73296583841
special consultant,83010.77345351038
special education teacher,87607.68376363633
special examiner,70388.36516286652
special projects manager,74735.2533506045
special underwriting project manager,78067.09930047704
speech-language pathologist,77984.86338333339
spending analyst,80434.79149635033
sql/oracle database administrator,73977.54939114397
sr. analyst,106148.03664570217
sr. internal auditor,85826.72143141157
staff analyst,73209.75508403362
staff analyst 2,79819.65803001879
staff analyst ii,74886.2783661417
staff analyst level ii,73210.05408644401
staff attorney,78317.55165085391
staff auditor,77892.47393684206
staff counsel,74952.4035571688
staff engineer / architect,84607.68262008735
staff photographer,77615.72635610763
standards specialist,77649.94107468118
stationary engineer,77585.64112903227
statistical analyst,86985.87439114398
statistical assistant,80009.32716814158
statistician,73817.68093632959
steamfitter,74688.5593013101
steel workers,90031.6314775161
stock clerk,72413.68134099619
stock worker level ii,75403.19668737068
stonemason,77277.81740506328
storage engineer,80977.45580041579
stormwater program coordinator,91287.71115686266
strategic account manager,90087.27760181004
strategic initiatives coordinator,73898.51293333335
strategic operations policy analyst,81238.05453362255
strategic partnership liaison,75346.72886877824
strategic planning associate,85451.04004597708
street ambassador,77663.42511677284
structural engineer,75936.3463875598
structural iron and steel worker,91279.60865429236
stucco mason,73050.08050574714
student data analyst,85343.41316062174
student legal specialist,70194.83513274339
summer college intern,78586.31442731275
summer communications assistant,61621.793995633176
summer graduate intern,69227.34151515146
summer it intern,83236.55043373488
supervising health nurse,87131.89638497653
supervising housing groundskeeper,80601.11004842617
supervising nurse,72217.02089108914
supervising physician,84716.25918575068
supervising public health advisor,78607.64262773721
supervisor,81124.3318181818
support engineer,71211.02683923708
support worker,81057.04194379396
surgeon,67225.08483483482
survey researcher,74407.333933518
surveyor,76078.06667664669
switchboard operator,81172.40941666665
system administrator,84999.6768613139
systems access management engineer,73720.38643203884
systems administrator - computer software,82623.65327777779
systems analyst,76554.98148717952
tailor,80788.98281690142
talent acquisition specialist,71079.27394202896
taper,67627.13364556964
tax examiner,68892.54431524548
tax incentives director,68883.4544973545
tax preparer,74860.57926027401
taxi driver,75956.9815249267
teacher assistant,96896.7207297297
team coach team leader,75325.90710963453
technical investigator,90749.8645938375
technical lead,89893.0992971246
technical project manager/product owner,82350.83843750003
technical sales manager,105258.99241095896
technical solutions professional,85751.28496621622
technical writer,74722.70947882737
technician,91482.53613924062
telecommunications associate,76034.76173529413
telemarketer,75372.90086666666
telephone operator,84260.32667774084
teller,80087.80970149254
temporary assistant urban designer,87636.0331596091
temporary painter,67498.62501886794
tender,90991.56375776397
testifier/searcher,75307.66096491225
testing lead,81730.54057692307
therapist,100957.12250836109
thermostat repairer,78591.10378839585
third party services analyst,97856.373099631
threat analysttimekeeper,76408.23770909093
ticket taker,96534.6682786885
tile installer,96227.02472789124
timekeeper,91397.64306188923
timekeeping specialist,89381.50024590161
tool grinder,76659.35098591547
tort attorney,83917.15870535717
tour guide,83546.26783132525
tracking and monitoring data analyst,98012.25967999997
trainer,71727.32182835822
trainer & curriculum development specialist,86151.79885106388
training specialists,72860.78676991152
transit and railroad policeman,95414.74579166666
translator,80357.69902040815
transportation specialist,76878.97299610895
transportation storage and distribution manager,82621.83011235957
trapper,66232.96964143425
trauma-informed early care and education case supervisor,87916.08679425837
travel agent,80862.61489451473
travel guide,84310.28337883957
triage coordinator,90657.064279661
triage nurse,88283.7467772512
triage supervisor,84319.52714912276
trial preparation assistant,71806.42187772924
truck driver,94048.19425233643
typist,79317.12746666666
umpire,82266.40654320986
unit clerk,86901.07579908673
unit manager,124524.58715596319
unix system administrator,80196.45522613068
unix/linux systems lead,81890.12532407405
upholsterer,83651.67118143459
urban and regional planner,86527.96201086952
urban technology architect,75534.25461538462
urban technology security researcher,91087.04454545454
usher,69381.08718085109
valve installer,77794.36934343431
vessel construction manager,81847.90896713611
veterinarian,76522.03523255818
virtual systems engineer,64821.243307392964
vision screening assistant,71975.25700000001
vp for project management,73529.041761658
wage subsidy processing clerk,90259.92043103444
waiter,113848.96222222218
waitress,62032.843135135154
water resources analyst,72352.84925714282
water use inspector,89047.06983471068
waterfront facilities engineer,73639.58047368421
waterfront project manager,94827.93751243778
watershed maintainer,76080.15161073825
web application developer,96831.77465408803
webform team member,81614.63655737702
weigher,113069.90136094675
welder,85415.79089743589
wellness advocate,70107.77512048194
wellness advocate supervisor,104946.10615853666
windows administrator,75567.06434285713
wireless coordinator,93351.02691729323
woodworker,76020.52274999999
word processor ,89028.63761363637
workforce management analyst,80218.69475903617
workforce planning intern,87285.54920212769
writer,111372.62968944105
x-ray technician,69968.96089743589
yardmaster,76120.7341025641
youth initiatives lead advisor,78494.15634482756
